2D,3D,4D,answer,type,aug_source_id,aug_map
"Triangle BAC with centroid at point G. Are points B, A, and G collinear?","Triangular pyramid BACD with centroid at point G. Are points B, A, C and G coplanar?","4-simplex BACDE with centroid at point G. Are points B, A, C, D and G cohyperplanar?",B,3,101,"A->B,B->A,C->C,D->D,E->E,G->G,T->T"
"We have line segment AC = 5, and point E is a point in the plane. Are points A, C, and E collinear?","We have square ABCD, and point E is a point in the same space. Are points A, B, C, and E coplanar?","We have cube ABCD-EFGH, and point I is a point in the same 4D space. Are points A, B, C, E and I cohyperplanar?",C,3,102,
"We have line segment BD = 5, and point F is a point in the plane. Are points B, D, and F collinear?","We have square BCDE, and point F is a point in the same space. Are points B, C, D, and F coplanar?","We have cube BCDE-FGHW, and point I is a point in the same 4D space. Are points B, C, D, F and I cohyperplanar?",C,3,102,"A->B,B->C,C->D,D->E,E->F,F->G,G->H,H->W,W->A"
"We have line segment CE = 5, and point G is a point in the plane. Are points C, E, and G collinear?","We have square CDEF, and point G is a point in the same space. Are points C, D, E, and G coplanar?","We have cube CDEF-GHWA, and point I is a point in the same 4D space. Are points C, D, E, G and I cohyperplanar?",C,3,102,"A->C,B->D,C->E,D->F,E->G,F->H,G->W,H->A,W->B"
"We have line segment DF = 5, and point H is a point in the plane. Are points D, F, and H collinear?","We have square DEFG, and point H is a point in the same space. Are points D, E, F, and H coplanar?","We have cube DEFG-HWAB, and point I is a point in the same 4D space. Are points D, E, F, H and I cohyperplanar?",C,3,102,"A->D,B->E,C->F,D->G,E->H,F->W,G->A,H->B,W->C"
"We have line segment EG = 5, and point W is a point in the plane. Are points E, G, and W collinear?","We have square EFGH, and point W is a point in the same space. Are points E, F, G, and W coplanar?","We have cube EFGH-WABC, and point I is a point in the same 4D space. Are points E, F, G, W and I cohyperplanar?",C,3,102,"A->E,B->F,C->G,D->H,E->W,F->A,G->B,H->C,W->D"
"We have line segment BC = 5, and point E is a point in the plane. Are points B, C, and E collinear?","We have square BACD, and point E is a point in the same space. Are points B, A, C, and E coplanar?","We have cube BACD-EFGH, and point I is a point in the same 4D space. Are points B, A, C, E and I cohyperplanar?",C,3,102,"A->B,B->A,C->C,D->D,E->E,F->F,G->G,H->H,W->W"
"Finding three points in the plane: point A, point C, and point E. Are points A, C, and E collinear?","Finding four points in the space: point A, point B, point C, and point E. Are points A, B, C, and E coplanar?","Finding five points in the 4-dimensional space: point A, point B, point C, point D, and point E. Are points A, B, C, D, and E cohyperplanar?",C,3,103,
"Finding three points in the plane: point B, point D, and point F. Are points B, D, and F collinear?","Finding four points in the space: point B, point C, point D, and point F. Are points B, C, D, and F coplanar?","Finding five points in the 4-dimensional space: point B, point C, point D, point E, and point F. Are points B, C, D, E, and F cohyperplanar?",C,3,103,"A->B,B->C,C->D,D->E,E->F,F->A"
"Finding three points in the plane: point C, point E, and point A. Are points C, E, and A collinear?","Finding four points in the space: point C, point D, point E, and point A. Are points C, D, E, and A coplanar?","Finding five points in the 4-dimensional space: point C, point D, point E, point F, and point A. Are points C, D, E, F, and A cohyperplanar?",C,3,103,"A->C,B->D,C->E,D->F,E->A,F->B"
"Finding three points in the plane: point D, point F, and point B. Are points D, F, and B collinear?","Finding four points in the space: point D, point E, point F, and point B. Are points D, E, F, and B coplanar?","Finding five points in the 4-dimensional space: point D, point E, point F, point A, and point B. Are points D, E, F, A, and B cohyperplanar?",C,3,103,"A->D,B->E,C->F,D->A,E->B,F->C"
"Finding three points in the plane: point E, point A, and point C. Are points E, A, and C collinear?","Finding four points in the space: point E, point F, point A, and point C. Are points E, F, A, and C coplanar?","Finding five points in the 4-dimensional space: point E, point F, point A, point B, and point C. Are points E, F, A, B, and C cohyperplanar?",C,3,103,"A->E,B->F,C->A,D->B,E->C,F->D"
"Finding three points in the plane: point B, point C, and point E. Are points B, C, and E collinear?","Finding four points in the space: point B, point A, point C, and point E. Are points B, A, C, and E coplanar?","Finding five points in the 4-dimensional space: point B, point A, point C, point D, and point E. Are points B, A, C, D, and E cohyperplanar?",C,3,103,"A->B,B->A,C->C,D->D,E->E,F->F"
"Triangle ABC, BE is the altitude from vertex B to side AC, with E as the foot of the perpendicular. Are points A, C, and E collinear?","Triangular pyramid ABCD, BE is the altitude from vertex B to side ACD, with E as the foot of the perpendicular. Are points A, C, D, and E coplanar?","4-simplex ABCDE, BF is the altitude from vertex B to side ACDE, with F as the foot of the perpendicular. Are points A, C, D, E, and F coplanar?",A,3,104,
"Triangle BCD, CF is the altitude from vertex C to side BD, with F as the foot of the perpendicular. Are points B, D, and F collinear?","Triangular pyramid BCDE, CF is the altitude from vertex C to side BDE, with F as the foot of the perpendicular. Are points B, D, E, and F coplanar?","4-simplex BCDEF, CT is the altitude from vertex C to side BDEF, with T as the foot of the perpendicular. Are points B, D, E, F, and T coplanar?",A,3,104,"A->B,B->C,C->D,D->E,E->F,F->T,T->A"
"Triangle CDE, DT is the altitude from vertex D to side CE, with T as the foot of the perpendicular. Are points C, E, and T collinear?","Triangular pyramid CDEF, DT is the altitude from vertex D to side CEF, with T as the foot of the perpendicular. Are points C, E, F, and T coplanar?","4-simplex CDEFT, DA is the altitude from vertex D to side CEFT, with A as the foot of the perpendicular. Are points C, E, F, T, and A coplanar?",A,3,104,"A->C,B->D,C->E,D->F,E->T,F->A,T->B"
"Triangle DEF, EA is the altitude from vertex E to side DF, with A as the foot of the perpendicular. Are points D, F, and A collinear?","Triangular pyramid DEFT, EA is the altitude from vertex E to side DFT, with A as the foot of the perpendicular. Are points D, F, T, and A coplanar?","4-simplex DEFTA, EB is the altitude from vertex E to side DFTA, with B as the foot of the perpendicular. Are points D, F, T, A, and B coplanar?",A,3,104,"A->D,B->E,C->F,D->T,E->A,F->B,T->C"
"Triangle EFT, FB is the altitude from vertex F to side ET, with B as the foot of the perpendicular. Are points E, T, and B collinear?","Triangular pyramid EFTA, FB is the altitude from vertex F to side ETA, with B as the foot of the perpendicular. Are points E, T, A, and B coplanar?","4-simplex EFTAB, FC is the altitude from vertex F to side ETAB, with C as the foot of the perpendicular. Are points E, T, A, B, and C coplanar?",A,3,104,"A->E,B->F,C->T,D->A,E->B,F->C,T->D"
"Triangle BAC, AE is the altitude from vertex A to side BC, with E as the foot of the perpendicular. Are points B, C, and E collinear?","Triangular pyramid BACD, AE is the altitude from vertex A to side BCD, with E as the foot of the perpendicular. Are points B, C, D, and E coplanar?","4-simplex BACDE, AF is the altitude from vertex A to side BCDE, with F as the foot of the perpendicular. Are points B, C, D, E, and F coplanar?",A,3,104,"A->B,B->A,C->C,D->D,E->E,F->F,T->T"
"Quadrilateral AGCH, point E is the intersection of AC and HG. Are points A, C, and E collinear?","Rectangular solid ABCD-EFGH, line segment IJ is the intersection of ABGH and EFCD. Are points A, B, G, and I coplanar?","Tesseract (ABCD-EFGH)-(IJKL-MNOP), 3D hyperplane ABCDMNOP and 3D hyperplane EFGHIJKL intersect at plane QRST. Are points A, B, C, M and Q cohyperplanar?",A,3,105,
"Quadrilateral BHDJ, point F is the intersection of BD and JH. Are points B, D, and F collinear?","Rectangular solid BCDE-FGHJ, line segment IK is the intersection of BCHJ and FGDE. Are points B, C, H, and I coplanar?","Tesseract (BCDE-FGHJ)-(IKLM-NPOQ), 3D hyperplane BCDENPOQ and 3D hyperplane FGHJIKLM intersect at plane RSTA. Are points B, C, D, N and R cohyperplanar?",A,3,105,"A->B,B->C,C->D,D->E,E->F,F->G,G->H,H->J,J->K,K->L,L->M,M->N,N->P,P->Q,Q->R,R->S,S->T,T->A"
"Quadrilateral CJEK, point G is the intersection of CE and KJ. Are points C, E, and G collinear?","Rectangular solid CDEF-GHJK, line segment IL is the intersection of CDJK and GHEF. Are points C, D, J, and I coplanar?","Tesseract (CDEF-GHJK)-(ILMN-PQOR), 3D hyperplane CDEFPQOR and 3D hyperplane GHJKILMN intersect at plane STAB. Are points C, D, E, P and S cohyperplanar?",A,3,105,"A->C,B->D,C->E,D->F,E->G,F->H,G->J,H->K,J->L,K->M,L->N,M->P,N->Q,P->R,Q->S,R->T,S->A,T->B"
"Quadrilateral DKFL, point H is the intersection of DF and LK. Are points D, F, and H collinear?","Rectangular solid DEFG-HJKL, line segment IM is the intersection of DEKL and HJFG. Are points D, E, K, and I coplanar?","Tesseract (DEFG-HJKL)-(IMNP-QROS), 3D hyperplane DEFGQROS and 3D hyperplane HJKLIMNP intersect at plane TABC. Are points D, E, F, Q and T cohyperplanar?",A,3,105,"A->D,B->E,C->F,D->G,E->H,F->J,G->K,H->L,J->M,K->N,L->P,M->Q,N->R,P->S,Q->T,R->A,S->B,T->C"
"Quadrilateral ELGM, point J is the intersection of EG and ML. Are points E, G, and J collinear?","Rectangular solid EFGH-JKLM, line segment IN is the intersection of EFLM and JKGH. Are points E, F, L, and I coplanar?","Tesseract (EFGH-JKLM)-(INPQ-RSOT), 3D hyperplane EFGHRSOT and 3D hyperplane JKLMINPQ intersect at plane ABCD. Are points E, F, G, R and A cohyperplanar?",A,3,105,"A->E,B->F,C->G,D->H,E->J,F->K,G->L,H->M,J->N,K->P,L->Q,M->R,N->S,P->T,Q->A,R->B,S->C,T->D"
"Quadrilateral BGCH, point E is the intersection of BC and HG. Are points B, C, and E collinear?","Rectangular solid BACD-EFGH, line segment IJ is the intersection of BAGH and EFCD. Are points B, A, G, and I coplanar?","Tesseract (BACD-EFGH)-(IJKL-MNOP), 3D hyperplane BACDMNOP and 3D hyperplane EFGHIJKL intersect at plane QRST. Are points B, A, C, M and Q cohyperplanar?",A,3,105,"A->B,B->A,C->C,D->D,E->E,F->F,G->G,H->H,J->J,K->K,L->L,M->M,N->N,P->P,Q->Q,R->R,S->S,T->T"
"A circle with center A intersects AC at points E and F. Are points A, C, and E collinear?","A sphere with center A intersects plane ACD at circle O, which has point E on it.. Are points A, C, D, and E coplanar?","A 3-sphere with center A intersects hyperplane ABCD at sphere O, which has point E on it.. Are points A, B, C, D, and E cohyperplanar?",A,3,106,
"B circle with center B intersects BD at points F and A. Are points B, D, and F collinear?","B sphere with center B intersects plane BDE at circle O, which has point F on it.. Are points B, D, E, and F coplanar?","B 3-sphere with center B intersects hyperplane BCDE at sphere O, which has point F on it.. Are points B, C, D, E, and F cohyperplanar?",A,3,106,"A->B,B->C,C->D,D->E,E->F,F->A"
"C circle with center C intersects CE at points A and B. Are points C, E, and A collinear?","C sphere with center C intersects plane CEF at circle O, which has point A on it.. Are points C, E, F, and A coplanar?","C 3-sphere with center C intersects hyperplane CDEF at sphere O, which has point A on it.. Are points C, D, E, F, and A cohyperplanar?",A,3,106,"A->C,B->D,C->E,D->F,E->A,F->B"
"D circle with center D intersects DF at points B and C. Are points D, F, and B collinear?","D sphere with center D intersects plane DFA at circle O, which has point B on it.. Are points D, F, A, and B coplanar?","D 3-sphere with center D intersects hyperplane DEFA at sphere O, which has point B on it.. Are points D, E, F, A, and B cohyperplanar?",A,3,106,"A->D,B->E,C->F,D->A,E->B,F->C"
"E circle with center E intersects EA at points C and D. Are points E, A, and C collinear?","E sphere with center E intersects plane EAB at circle O, which has point C on it.. Are points E, A, B, and C coplanar?","E 3-sphere with center E intersects hyperplane EFAB at sphere O, which has point C on it.. Are points E, F, A, B, and C cohyperplanar?",A,3,106,"A->E,B->F,C->A,D->B,E->C,F->D"
"B circle with center B intersects BC at points E and F. Are points B, C, and E collinear?","B sphere with center B intersects plane BCD at circle O, which has point E on it.. Are points B, C, D, and E coplanar?","B 3-sphere with center B intersects hyperplane BACD at sphere O, which has point E on it.. Are points B, A, C, D, and E cohyperplanar?",A,3,106,"A->B,B->A,C->C,D->D,E->E,F->F"
"In triangle ABC, point E is the midpoint of AC. Are points A, C, and E collinear?","In triangular pyramid ABCD, point E is the innercenter of ACD. Are points A, C, D and E coplanar?","In 4-simplex ABCDE, point F is the innercenter of ACDE. Are points A, C, D ,E and F cohyperplanar?",A,3,107,
"In triangle BCD, point F is the midpoint of BD. Are points B, D, and F collinear?","In triangular pyramid BCDE, point F is the innercenter of BDE. Are points B, D, E and F coplanar?","In 4-simplex BCDEF, point A is the innercenter of BDEF. Are points B, D, E ,F and A cohyperplanar?",A,3,107,"A->B,B->C,C->D,D->E,E->F,F->A"
"In triangle CDE, point A is the midpoint of CE. Are points C, E, and A collinear?","In triangular pyramid CDEF, point A is the innercenter of CEF. Are points C, E, F and A coplanar?","In 4-simplex CDEFA, point B is the innercenter of CEFA. Are points C, E, F ,A and B cohyperplanar?",A,3,107,"A->C,B->D,C->E,D->F,E->A,F->B"
"In triangle DEF, point B is the midpoint of DF. Are points D, F, and B collinear?","In triangular pyramid DEFA, point B is the innercenter of DFA. Are points D, F, A and B coplanar?","In 4-simplex DEFAB, point C is the innercenter of DFAB. Are points D, F, A ,B and C cohyperplanar?",A,3,107,"A->D,B->E,C->F,D->A,E->B,F->C"
"In triangle EFA, point C is the midpoint of EA. Are points E, A, and C collinear?","In triangular pyramid EFAB, point C is the innercenter of EAB. Are points E, A, B and C coplanar?","In 4-simplex EFABC, point D is the innercenter of EABC. Are points E, A, B ,C and D cohyperplanar?",A,3,107,"A->E,B->F,C->A,D->B,E->C,F->D"
"In triangle BAC, point E is the midpoint of BC. Are points B, C, and E collinear?","In triangular pyramid BACD, point E is the innercenter of BCD. Are points B, C, D and E coplanar?","In 4-simplex BACDE, point F is the innercenter of BCDE. Are points B, C, D ,E and F cohyperplanar?",A,3,107,"A->B,B->A,C->C,D->D,E->E,F->F"
"Triangle ABC, with BE as the altitude from vertex B to side AC. Are points A, C, and E collinear?","Triangular pyramid ABCD, with BE as the altitude from vertex B to side ACD. Are points A, C, D, and E coplanar?","4-simplex ABCDE, with BF as the altitude from vertex B to side ACDE. Are points A, C, D, E, and F cohyperplanar?",A,3,108,
"Triangle BCD, with CF as the altitude from vertex C to side BD. Are points B, D, and F collinear?","Triangular pyramid BCDE, with CF as the altitude from vertex C to side BDE. Are points B, D, E, and F coplanar?","4-simplex BCDEF, with CT as the altitude from vertex C to side BDEF. Are points B, D, E, F, and T cohyperplanar?",A,3,108,"A->B,B->C,C->D,D->E,E->F,F->T,T->A"
"Triangle CDE, with DT as the altitude from vertex D to side CE. Are points C, E, and T collinear?","Triangular pyramid CDEF, with DT as the altitude from vertex D to side CEF. Are points C, E, F, and T coplanar?","4-simplex CDEFT, with DA as the altitude from vertex D to side CEFT. Are points C, E, F, T, and A cohyperplanar?",A,3,108,"A->C,B->D,C->E,D->F,E->T,F->A,T->B"
"Triangle DEF, with EA as the altitude from vertex E to side DF. Are points D, F, and A collinear?","Triangular pyramid DEFT, with EA as the altitude from vertex E to side DFT. Are points D, F, T, and A coplanar?","4-simplex DEFTA, with EB as the altitude from vertex E to side DFTA. Are points D, F, T, A, and B cohyperplanar?",A,3,108,"A->D,B->E,C->F,D->T,E->A,F->B,T->C"
"Triangle EFT, with FB as the altitude from vertex F to side ET. Are points E, T, and B collinear?","Triangular pyramid EFTA, with FB as the altitude from vertex F to side ETA. Are points E, T, A, and B coplanar?","4-simplex EFTAB, with FC as the altitude from vertex F to side ETAB. Are points E, T, A, B, and C cohyperplanar?",A,3,108,"A->E,B->F,C->T,D->A,E->B,F->C,T->D"
"Triangle BAC, with AE as the altitude from vertex A to side BC. Are points B, C, and E collinear?","Triangular pyramid BACD, with AE as the altitude from vertex A to side BCD. Are points B, C, D, and E coplanar?","4-simplex BACDE, with AF as the altitude from vertex A to side BCDE. Are points B, C, D, E, and F cohyperplanar?",A,3,108,"A->B,B->A,C->C,D->D,E->E,F->F,T->T"
